DateKey,DepartmentKey,BedsAvailable,BedsOccupied,OccupancyRate
20240713,6,30,21,0.7
20240714,6,30,18,0.6
20240715,6,30,23,0.7667
20240716,6,30,21,0.7
20240717,6,30,26,0.8667
20240718,6,30,20,0.6667
20240719,6,30,25,0.8333
20240720,6,30,21,0.7
20240721,6,30,17,0.5667
20240722,6,30,20,0.6667
20240723,6,30,19,0.6333
20240724,6,30,22,0.7333
20240725,6,30,24,0.8
20240726,6,30,20,0.6667
20240727,6,30,20,0.6667
20240728,6,30,18,0.6
20240729,6,30,23,0.7667
20240730,6,30,21,0.7
20240731,6,30,21,0.7
20240801,6,30,23,0.7667
20240802,6,30,23,0.7667
20240803,6,30,21,0.7
20240804,6,30,20,0.6667
20240805,6,30,25,0.8333
20240806,6,30,25,0.8333
20240807,6,30,28,0.9333
20240808,6,30,27,0.9
20240809,6,30,25,0.8333
20240810,6,30,23,0.7667
20240811,6,30,22,0.7333
20240812,6,30,24,0.8
20240813,6,30,23,0.7667
20240814,6,30,22,0.7333
20240815,6,30,25,0.8333
20240816,6,30,22,0.7333
20240817,6,30,21,0.7
20240818,6,30,22,0.7333
20240819,6,30,20,0.6667
20240820,6,30,23,0.7667
20240821,6,30,22,0.7333
20240822,6,30,20,0.6667
20240823,6,30,20,0.6667
20240824,6,30,20,0.6667
20240825,6,30,20,0.6667
20240826,6,30,22,0.7333
20240827,6,30,24,0.8
20240828,6,30,26,0.8667
20240829,6,30,22,0.7333
20240830,6,30,25,0.8333
20240831,6,30,18,0.6
20240901,6,30,20,0.6667
20240902,6,30,26,0.8667
20240903,6,30,27,0.9
20240904,6,30,24,0.8
20240905,6,30,26,0.8667
20240906,6,30,24,0.8
20240907,6,30,20,0.6667
20240908,6,30,23,0.7667
20240909,6,30,25,0.8333
20240910,6,30,22,0.7333
20240911,6,30,27,0.9
20240912,6,30,22,0.7333
20240913,6,30,27,0.9
20240914,6,30,22,0.7333
20240915,6,30,21,0.7
20240916,6,30,22,0.7333
20240917,6,30,20,0.6667
20240918,6,30,21,0.7
20240919,6,30,24,0.8
20240920,6,30,23,0.7667
20240921,6,30,19,0.6333
20240922,6,30,20,0.6667
20240923,6,30,20,0.6667
20240924,6,30,23,0.7667
20240925,6,30,23,0.7667
20240926,6,30,22,0.7333
20240927,6,30,24,0.8
20240928,6,30,17,0.5667
20240929,6,30,19,0.6333
20240930,6,30,22,0.7333
20241001,6,30,26,0.8667
20241002,6,30,22,0.7333
20241003,6,30,25,0.8333
20241004,6,30,25,0.8333
20241005,6,30,19,0.6333
20241006,6,30,22,0.7333
20241007,6,30,27,0.9
20241008,6,30,27,0.9
20241009,6,30,22,0.7333
20241010,6,30,26,0.8667
20241011,6,30,26,0.8667
20241012,6,30,24,0.8
20241013,6,30,21,0.7
20241014,6,30,27,0.9
20241015,6,30,26,0.8667
20241016,6,30,22,0.7333
20241017,6,30,25,0.8333
20241018,6,30,23,0.7667
20241019,6,30,17,0.5667
20241020,6,30,20,0.6667
20241021,6,30,22,0.7333
20241022,6,30,23,0.7667
20241023,6,30,24,0.8
20241024,6,30,20,0.6667
20241025,6,30,22,0.7333
20241026,6,30,21,0.7
20241027,6,30,17,0.5667
20241028,6,30,22,0.7333
20241029,6,30,22,0.7333
20241030,6,30,25,0.8333
20241031,6,30,24,0.8
20241101,6,30,25,0.8333
20241102,6,30,20,0.6667
20241103,6,30,23,0.7667
20241104,6,30,27,0.9
20241105,6,30,24,0.8
20241106,6,30,26,0.8667
20241107,6,30,23,0.7667
20241108,6,30,28,0.9333
20241109,6,30,23,0.7667
20241110,6,30,20,0.6667
20241111,6,30,24,0.8
20241112,6,30,22,0.7333
20241113,6,30,22,0.7333
20241114,6,30,24,0.8
20241115,6,30,26,0.8667
20241116,6,30,18,0.6
20241117,6,30,19,0.6333
20241118,6,30,22,0.7333
20241119,6,30,20,0.6667
20241120,6,30,23,0.7667
20241121,6,30,21,0.7
20241122,6,30,21,0.7
20241123,6,30,16,0.5333
20241124,6,30,18,0.6
20241125,6,30,25,0.8333
20241126,6,30,24,0.8
20241127,6,30,20,0.6667
20241128,6,30,20,0.6667
20241129,6,30,24,0.8
20241130,6,30,19,0.6333
20241201,6,30,20,0.6667
20241202,6,30,26,0.8667
20241203,6,30,23,0.7667
20241204,6,30,23,0.7667
20241205,6,30,25,0.8333
20241206,6,30,27,0.9
20241207,6,30,19,0.6333
20241208,6,30,21,0.7
20241209,6,30,25,0.8333
20241210,6,30,23,0.7667
20241211,6,30,27,0.9
20241212,6,30,26,0.8667
20241213,6,30,27,0.9
20241214,6,30,19,0.6333
20241215,6,30,18,0.6
20241216,6,30,26,0.8667
20241217,6,30,25,0.8333
20241218,6,30,22,0.7333
20241219,6,30,25,0.8333
20241220,6,30,23,0.7667
20241221,6,30,20,0.6667
20241222,6,30,19,0.6333
20241223,6,30,20,0.6667
20241224,6,30,23,0.7667
20241225,6,30,19,0.6333
20241226,6,30,22,0.7333
20241227,6,30,25,0.8333
20241228,6,30,21,0.7
20241229,6,30,18,0.6
20241230,6,30,26,0.8667
20241231,6,30,25,0.8333
20250101,6,30,22,0.7333
20250102,6,30,24,0.8
20250103,6,30,24,0.8
20250104,6,30,21,0.7
20250105,6,30,23,0.7667
20250106,6,30,27,0.9
20250107,6,30,25,0.8333
20250108,6,30,25,0.8333
20250109,6,30,26,0.8667
20250110,6,30,28,0.9333
20250111,6,30,19,0.6333
20250112,6,30,23,0.7667
20250113,6,30,24,0.8
20250114,6,30,26,0.8667
20250115,6,30,24,0.8
20250116,6,30,26,0.8667
20250117,6,30,21,0.7
20250118,6,30,20,0.6667
20250119,6,30,19,0.6333
20250120,6,30,23,0.7667
20250121,6,30,24,0.8
20250122,6,30,22,0.7333
20250123,6,30,23,0.7667
20250124,6,30,23,0.7667
20250125,6,30,21,0.7
20250126,6,30,17,0.5667
20250127,6,30,23,0.7667
20250128,6,30,25,0.8333
20250129,6,30,25,0.8333
20250130,6,30,25,0.8333
20250131,6,30,26,0.8667
20250201,6,30,19,0.6333
20250202,6,30,20,0.6667
20250203,6,30,28,0.9333
20250204,6,30,27,0.9
20250205,6,30,23,0.7667
20250206,6,30,24,0.8
20250207,6,30,29,0.9667
20250208,6,30,23,0.7667
20250209,6,30,22,0.7333
20250210,6,30,23,0.7667
20250211,6,30,28,0.9333
20250212,6,30,27,0.9
20250213,6,30,22,0.7333
20250214,6,30,23,0.7667
20250215,6,30,20,0.6667
20250216,6,30,20,0.6667
20250217,6,30,24,0.8
20250218,6,30,20,0.6667
20250219,6,30,21,0.7
20250220,6,30,19,0.6333
20250221,6,30,22,0.7333
20250222,6,30,21,0.7
20250223,6,30,21,0.7
20250224,6,30,23,0.7667
20250225,6,30,19,0.6333
20250226,6,30,21,0.7
20250227,6,30,25,0.8333
20250228,6,30,21,0.7
20250301,6,30,20,0.6667
20250302,6,30,24,0.8
20250303,6,30,23,0.7667
20250304,6,30,25,0.8333
20250305,6,30,26,0.8667
20250306,6,30,24,0.8
20250307,6,30,26,0.8667
20250308,6,30,23,0.7667
20250309,6,30,20,0.6667
20250310,6,30,26,0.8667
20250311,6,30,27,0.9
20250312,6,30,27,0.9
20250313,6,30,27,0.9
20250314,6,30,24,0.8
20250315,6,30,20,0.6667
20250316,6,30,18,0.6
20250317,6,30,26,0.8667
20250318,6,30,22,0.7333
20250319,6,30,23,0.7667
20250320,6,30,22,0.7333
20250321,6,30,21,0.7
20250322,6,30,21,0.7
20250323,6,30,20,0.6667
20250324,6,30,24,0.8
20250325,6,30,20,0.6667
20250326,6,30,25,0.8333
20250327,6,30,23,0.7667
20250328,6,30,22,0.7333
20250329,6,30,20,0.6667
20250330,6,30,23,0.7667
20250331,6,30,22,0.7333
20250401,6,30,27,0.9
20250402,6,30,26,0.8667
20250403,6,30,24,0.8
20250404,6,30,22,0.7333
20250405,6,30,22,0.7333
20250406,6,30,20,0.6667
20250407,6,30,28,0.9333
20250408,6,30,28,0.9333
20250409,6,30,27,0.9
20250410,6,30,28,0.9333
20250411,6,30,23,0.7667
20250412,6,30,19,0.6333
20250413,6,30,22,0.7333
20250414,6,30,24,0.8
20250415,6,30,24,0.8
20250416,6,30,23,0.7667
20250417,6,30,25,0.8333
20250418,6,30,20,0.6667
20250419,6,30,19,0.6333
20250420,6,30,17,0.5667
20250421,6,30,19,0.6333
20250422,6,30,21,0.7
20250423,6,30,21,0.7
20250424,6,30,23,0.7667
20250425,6,30,25,0.8333
20250426,6,30,20,0.6667
20250427,6,30,17,0.5667
20250428,6,30,25,0.8333
20250429,6,30,21,0.7
20250430,6,30,25,0.8333
20250501,6,30,21,0.7
20250502,6,30,25,0.8333
20250503,6,30,22,0.7333
20250504,6,30,23,0.7667
20250505,6,30,27,0.9
20250506,6,30,28,0.9333
20250507,6,30,22,0.7333
20250508,6,30,29,0.9667
20250509,6,30,28,0.9333
20250510,6,30,24,0.8
20250511,6,30,20,0.6667
20250512,6,30,23,0.7667
20250513,6,30,22,0.7333
20250514,6,30,22,0.7333
20250515,6,30,21,0.7
20250516,6,30,21,0.7
20250517,6,30,17,0.5667
20250518,6,30,18,0.6
20250519,6,30,20,0.6667
20250520,6,30,21,0.7
20250521,6,30,21,0.7
20250522,6,30,22,0.7333
20250523,6,30,21,0.7
20250524,6,30,20,0.6667
20250525,6,30,19,0.6333
20250526,6,30,20,0.6667
20250527,6,30,20,0.6667
20250528,6,30,22,0.7333
20250529,6,30,26,0.8667
20250530,6,30,24,0.8
20250531,6,30,23,0.7667
20250601,6,30,18,0.6
20250602,6,30,27,0.9
20250603,6,30,23,0.7667
20250604,6,30,24,0.8
20250605,6,30,22,0.7333
20250606,6,30,24,0.8
20250607,6,30,20,0.6667
20250608,6,30,20,0.6667
20250609,6,30,26,0.8667
20250610,6,30,26,0.8667
20250611,6,30,27,0.9
20250612,6,30,26,0.8667
20250613,6,30,22,0.7333
20250614,6,30,20,0.6667
20250615,6,30,19,0.6333
20250616,6,30,22,0.7333
20250617,6,30,22,0.7333
20250618,6,30,25,0.8333
20250619,6,30,23,0.7667
20250620,6,30,22,0.7333
20250621,6,30,17,0.5667
20250622,6,30,17,0.5667
20250623,6,30,22,0.7333
20250624,6,30,21,0.7
20250625,6,30,19,0.6333
20250626,6,30,25,0.8333
20250627,6,30,25,0.8333
20250628,6,30,19,0.6333
20250629,6,30,21,0.7
20250630,6,30,25,0.8333
20250701,6,30,26,0.8667
20250702,6,30,21,0.7
20250703,6,30,28,0.9333
20250704,6,30,27,0.9
20250705,6,30,23,0.7667
20250706,6,30,23,0.7667
20250707,6,30,24,0.8
20250708,6,30,22,0.7333
20250709,6,30,23,0.7667
20250710,6,30,29,0.9667
20250711,6,30,23,0.7667
20250712,6,30,24,0.8
20250713,6,30,22,0.7333
20250714,6,30,26,0.8667
20250715,6,30,22,0.7333
20250716,6,30,21,0.7
20250717,6,30,21,0.7
20250718,6,30,20,0.6667
20250719,6,30,20,0.6667
20250720,6,30,17,0.5667
20250721,6,30,24,0.8
20250722,6,30,24,0.8
20250723,6,30,20,0.6667
20250724,6,30,22,0.7333
20250725,6,30,20,0.6667
20250726,6,30,17,0.5667
20250727,6,30,21,0.7
20250728,6,30,23,0.7667
20250729,6,30,24,0.8
20250730,6,30,27,0.9
20250731,6,30,22,0.7333
20250801,6,30,21,0.7
20250802,6,30,20,0.6667
20250803,6,30,19,0.6333
20250804,6,30,22,0.7333
20250805,6,30,28,0.9333
20250806,6,30,27,0.9
20250807,6,30,25,0.8333
20250808,6,30,25,0.8333
20250809,6,30,19,0.6333
20250810,6,30,19,0.6333
20250811,6,30,22,0.7333
20250812,6,30,22,0.7333
20250813,6,30,22,0.7333
20250814,6,30,22,0.7333
20250815,6,30,21,0.7
20250816,6,30,18,0.6
20250817,6,30,20,0.6667
20250818,6,30,24,0.8
20250819,6,30,24,0.8
20250820,6,30,24,0.8
20250821,6,30,21,0.7
20250822,6,30,19,0.6333
20250823,6,30,19,0.6333
20250824,6,30,19,0.6333
20250825,6,30,24,0.8
20250826,6,30,23,0.7667
20250827,6,30,20,0.6667
20250828,6,30,21,0.7
20250829,6,30,21,0.7
20250830,6,30,18,0.6
20250831,6,30,23,0.7667
20250901,6,30,25,0.8333
20250902,6,30,24,0.8
20250903,6,30,27,0.9
20250904,6,30,27,0.9
20250905,6,30,28,0.9333
20250906,6,30,24,0.8
20250907,6,30,22,0.7333
20250908,6,30,27,0.9
20250909,6,30,27,0.9
20250910,6,30,26,0.8667
20250911,6,30,28,0.9333
20250912,6,30,23,0.7667
20250913,6,30,21,0.7
20250914,6,30,22,0.7333
20250915,6,30,24,0.8
20250916,6,30,26,0.8667
20250917,6,30,25,0.8333
20250918,6,30,20,0.6667
20250919,6,30,21,0.7
20250920,6,30,18,0.6
20250921,6,30,19,0.6333
20250922,6,30,24,0.8
20250923,6,30,22,0.7333
20250924,6,30,21,0.7
20250925,6,30,22,0.7333
20250926,6,30,21,0.7
20250927,6,30,18,0.6
20250928,6,30,20,0.6667
20250929,6,30,25,0.8333
20250930,6,30,25,0.8333
20251001,6,30,26,0.8667
20251002,6,30,26,0.8667
20251003,6,30,23,0.7667
20251004,6,30,20,0.6667
20251005,6,30,22,0.7333
20251006,6,30,28,0.9333
20251007,6,30,25,0.8333
20251008,6,30,28,0.9333
20251009,6,30,25,0.8333
20251010,6,30,24,0.8
20251011,6,30,22,0.7333
20251012,6,30,24,0.8
20251013,6,30,27,0.9
20251014,6,30,23,0.7667
20251015,6,30,21,0.7
20251016,6,30,26,0.8667
20251017,6,30,22,0.7333
20251018,6,30,19,0.6333
20251019,6,30,18,0.6
20251020,6,30,21,0.7
20251021,6,30,22,0.7333
20251022,6,30,23,0.7667
20251023,6,30,22,0.7333
20251024,6,30,21,0.7
20251025,6,30,19,0.6333
20251026,6,30,17,0.5667
20251027,6,30,25,0.8333
20251028,6,30,23,0.7667
20251029,6,30,21,0.7
20251030,6,30,21,0.7
20251031,6,30,25,0.8333
20251101,6,30,20,0.6667
20251102,6,30,20,0.6667
20251103,6,30,22,0.7333
20251104,6,30,23,0.7667
20251105,6,30,27,0.9
20251106,6,30,26,0.8667
20251107,6,30,24,0.8
20251108,6,30,23,0.7667
20251109,6,30,19,0.6333
20251110,6,30,28,0.9333
20251111,6,30,26,0.8667
20251112,6,30,28,0.9333
20251113,6,30,22,0.7333
20251114,6,30,21,0.7
20251115,6,30,18,0.6
20251116,6,30,20,0.6667
20251117,6,30,20,0.6667
20251118,6,30,25,0.8333
20251119,6,30,22,0.7333
20251120,6,30,22,0.7333
20251121,6,30,22,0.7333
20251122,6,30,19,0.6333
20251123,6,30,20,0.6667
20251124,6,30,24,0.8
20251125,6,30,20,0.6667
20251126,6,30,22,0.7333
20251127,6,30,24,0.8
20251128,6,30,21,0.7
20251129,6,30,22,0.7333
20251130,6,30,22,0.7333
20251201,6,30,22,0.7333
20251202,6,30,23,0.7667
20251203,6,30,27,0.9
20251204,6,30,23,0.7667
20251205,6,30,25,0.8333
20251206,6,30,24,0.8
20251207,6,30,22,0.7333
20251208,6,30,27,0.9
20251209,6,30,27,0.9
20251210,6,30,26,0.8667
20251211,6,30,28,0.9333
20251212,6,30,22,0.7333
20251213,6,30,18,0.6
20251214,6,30,18,0.6
20251215,6,30,27,0.9
20251216,6,30,21,0.7
20251217,6,30,25,0.8333
20251218,6,30,21,0.7
20251219,6,30,24,0.8
20251220,6,30,18,0.6
20251221,6,30,19,0.6333
20251222,6,30,20,0.6667
20251223,6,30,21,0.7
20251224,6,30,23,0.7667
20251225,6,30,24,0.8
20251226,6,30,23,0.7667
20251227,6,30,18,0.6
20251228,6,30,18,0.6
20251229,6,30,22,0.7333
20251230,6,30,24,0.8
20251231,6,30,22,0.7333
20240101,7,25,17,0.68
20240102,7,25,22,0.88
20240103,7,25,22,0.88
20240104,7,25,23,0.92
20240105,7,25,23,0.92
20240106,7,25,18,0.72
20240107,7,25,19,0.76
20240108,7,25,23,0.92
20240109,7,25,20,0.8
20240110,7,25,18,0.72
20240111,7,25,22,0.88
20240112,7,25,20,0.8
20240113,7,25,18,0.72
20240114,7,25,19,0.76
20240115,7,25,20,0.8
20240116,7,25,20,0.8
20240117,7,25,18,0.72
20240118,7,25,20,0.8
20240119,7,25,18,0.72
20240120,7,25,16,0.64
20240121,7,25,15,0.6
20240122,7,25,16,0.64
20240123,7,25,17,0.68
20240124,7,25,20,0.8
20240125,7,25,19,0.76
20240126,7,25,19,0.76
20240127,7,25,16,0.64
20240128,7,25,16,0.64
20240129,7,25,20,0.8
20240130,7,25,18,0.72
20240131,7,25,19,0.76
20240201,7,25,18,0.72
20240202,7,25,18,0.72
20240203,7,25,17,0.68
20240204,7,25,20,0.8
20240205,7,25,24,0.96
20240206,7,25,19,0.76
20240207,7,25,22,0.88
20240208,7,25,23,0.92
20240209,7,25,21,0.84
20240210,7,25,19,0.76
20240211,7,25,18,0.72
20240212,7,25,21,0.84
20240213,7,25,23,0.92
20240214,7,25,19,0.76
20240215,7,25,22,0.88
20240216,7,25,21,0.84
20240217,7,25,15,0.6
20240218,7,25,16,0.64
20240219,7,25,18,0.72
20240220,7,25,20,0.8
20240221,7,25,18,0.72
20240222,7,25,16,0.64
20240223,7,25,17,0.68
20240224,7,25,14,0.56
20240225,7,25,14,0.56
20240226,7,25,17,0.68
20240227,7,25,21,0.84
20240228,7,25,19,0.76
20240229,7,25,19,0.76
20240301,7,25,21,0.84
20240302,7,25,17,0.68
20240303,7,25,16,0.64
20240304,7,25,21,0.84
20240305,7,25,23,0.92
20240306,7,25,20,0.8
20240307,7,25,19,0.76
20240308,7,25,21,0.84
20240309,7,25,20,0.8
20240310,7,25,18,0.72
20240311,7,25,21,0.84
20240312,7,25,19,0.76
20240313,7,25,18,0.72
20240314,7,25,18,0.72
20240315,7,25,19,0.76
20240316,7,25,18,0.72
20240317,7,25,16,0.64
20240318,7,25,20,0.8
20240319,7,25,21,0.84
20240320,7,25,17,0.68
20240321,7,25,17,0.68
20240322,7,25,16,0.64
20240323,7,25,14,0.56
20240324,7,25,16,0.64
20240325,7,25,19,0.76
20240326,7,25,18,0.72
20240327,7,25,16,0.64
20240328,7,25,19,0.76
20240329,7,25,17,0.68
20240330,7,25,15,0.6
20240331,7,25,15,0.6
20240401,7,25,20,0.8
20240402,7,25,19,0.76
20240403,7,25,23,0.92
20240404,7,25,23,0.92
20240405,7,25,20,0.8
20240406,7,25,17,0.68
20240407,7,25,17,0.68
20240408,7,25,19,0.76
20240409,7,25,20,0.8
20240410,7,25,19,0.76
20240411,7,25,23,0.92
20240412,7,25,23,0.92
20240413,7,25,18,0.72
20240414,7,25,16,0.64
20240415,7,25,18,0.72
20240416,7,25,20,0.8
20240417,7,25,19,0.76
20240418,7,25,20,0.8
20240419,7,25,17,0.68
20240420,7,25,14,0.56
20240421,7,25,16,0.64
20240422,7,25,18,0.72
20240423,7,25,18,0.72
20240424,7,25,20,0.8
20240425,7,25,19,0.76
20240426,7,25,17,0.68
20240427,7,25,14,0.56
20240428,7,25,18,0.72
20240429,7,25,22,0.88
20240430,7,25,21,0.84
20240501,7,25,22,0.88
20240502,7,25,23,0.92
20240503,7,25,19,0.76
20240504,7,25,17,0.68
20240505,7,25,19,0.76
20240506,7,25,20,0.8
20240507,7,25,20,0.8
20240508,7,25,21,0.84
20240509,7,25,19,0.76
20240510,7,25,20,0.8
20240511,7,25,18,0.72
20240512,7,25,15,0.6
20240513,7,25,20,0.8
20240514,7,25,19,0.76
20240515,7,25,18,0.72
20240516,7,25,22,0.88
20240517,7,25,19,0.76
20240518,7,25,18,0.72
20240519,7,25,16,0.64
20240520,7,25,17,0.68
20240521,7,25,20,0.8
20240522,7,25,18,0.72
20240523,7,25,17,0.68
20240524,7,25,19,0.76
20240525,7,25,15,0.6
20240526,7,25,18,0.72
20240527,7,25,18,0.72
20240528,7,25,19,0.76
20240529,7,25,21,0.84
20240530,7,25,21,0.84
20240531,7,25,20,0.8
20240601,7,25,19,0.76
20240602,7,25,19,0.76
20240603,7,25,20,0.8
20240604,7,25,23,0.92
20240605,7,25,21,0.84
20240606,7,25,24,0.96
20240607,7,25,21,0.84
20240608,7,25,18,0.72
20240609,7,25,19,0.76
20240610,7,25,20,0.8
20240611,7,25,23,0.92
20240612,7,25,23,0.92
20240613,7,25,22,0.88
20240614,7,25,21,0.84
20240615,7,25,17,0.68
20240616,7,25,19,0.76
20240617,7,25,21,0.84
20240618,7,25,18,0.72
20240619,7,25,20,0.8
20240620,7,25,17,0.68
20240621,7,25,17,0.68
20240622,7,25,17,0.68
20240623,7,25,17,0.68
20240624,7,25,16,0.64
20240625,7,25,20,0.8
20240626,7,25,16,0.64
20240627,7,25,20,0.8
20240628,7,25,19,0.76
20240629,7,25,15,0.6
20240630,7,25,16,0.64
20240701,7,25,19,0.76
20240702,7,25,20,0.8
20240703,7,25,23,0.92
20240704,7,25,22,0.88
20240705,7,25,21,0.84
20240706,7,25,20,0.8
20240707,7,25,18,0.72
20240708,7,25,20,0.8
20240709,7,25,21,0.84
20240710,7,25,20,0.8
20240711,7,25,19,0.76
20240712,7,25,19,0.76
20240713,7,25,18,0.72
20240714,7,25,19,0.76
20240715,7,25,21,0.84
20240716,7,25,22,0.88
20240717,7,25,21,0.84
20240718,7,25,18,0.72
20240719,7,25,17,0.68
20240720,7,25,15,0.6
20240721,7,25,15,0.6
20240722,7,25,17,0.68
20240723,7,25,16,0.64
20240724,7,25,19,0.76
20240725,7,25,16,0.64
20240726,7,25,17,0.68
20240727,7,25,16,0.64
20240728,7,25,18,0.72
20240729,7,25,18,0.72
20240730,7,25,21,0.84
20240731,7,25,22,0.88
20240801,7,25,20,0.8
20240802,7,25,19,0.76
20240803,7,25,19,0.76
20240804,7,25,18,0.72
20240805,7,25,21,0.84
20240806,7,25,21,0.84
20240807,7,25,22,0.88
20240808,7,25,19,0.76
20240809,7,25,19,0.76
20240810,7,25,19,0.76
20240811,7,25,20,0.8
20240812,7,25,21,0.84
20240813,7,25,21,0.84
20240814,7,25,21,0.84
20240815,7,25,22,0.88
20240816,7,25,17,0.68
20240817,7,25,18,0.72
20240818,7,25,18,0.72
20240819,7,25,20,0.8
20240820,7,25,19,0.76
20240821,7,25,18,0.72
20240822,7,25,16,0.64
20240823,7,25,18,0.72
20240824,7,25,15,0.6
20240825,7,25,17,0.68
20240826,7,25,19,0.76
20240827,7,25,20,0.8
20240828,7,25,20,0.8
20240829,7,25,18,0.72
20240830,7,25,18,0.72
20240831,7,25,18,0.72
20240901,7,25,18,0.72
20240902,7,25,20,0.8
20240903,7,25,21,0.84
20240904,7,25,19,0.76
20240905,7,25,24,0.96
20240906,7,25,20,0.8
20240907,7,25,18,0.72
20240908,7,25,20,0.8
20240909,7,25,19,0.76
20240910,7,25,21,0.84
20240911,7,25,20,0.8
20240912,7,25,19,0.76
20240913,7,25,23,0.92
20240914,7,25,17,0.68
20240915,7,25,17,0.68
20240916,7,25,20,0.8
20240917,7,25,19,0.76
20240918,7,25,21,0.84
20240919,7,25,18,0.72
20240920,7,25,16,0.64
20240921,7,25,16,0.64
20240922,7,25,17,0.68
20240923,7,25,17,0.68
20240924,7,25,19,0.76
20240925,7,25,18,0.72
20240926,7,25,20,0.8
20240927,7,25,17,0.68
20240928,7,25,15,0.6
20240929,7,25,17,0.68
20240930,7,25,20,0.8
20241001,7,25,20,0.8
20241002,7,25,18,0.72
20241003,7,25,19,0.76
20241004,7,25,21,0.84
20241005,7,25,18,0.72
20241006,7,25,20,0.8
20241007,7,25,20,0.8
20241008,7,25,22,0.88
20241009,7,25,21,0.84
20241010,7,25,20,0.8
20241011,7,25,18,0.72
20241012,7,25,16,0.64
20241013,7,25,19,0.76
20241014,7,25,20,0.8
20241015,7,25,20,0.8
20241016,7,25,20,0.8
20241017,7,25,20,0.8
20241018,7,25,20,0.8
20241019,7,25,15,0.6
20241020,7,25,15,0.6
20241021,7,25,16,0.64
20241022,7,25,18,0.72
20241023,7,25,18,0.72
20241024,7,25,19,0.76
20241025,7,25,21,0.84
20241026,7,25,15,0.6
20241027,7,25,14,0.56
20241028,7,25,18,0.72
20241029,7,25,17,0.68
20241030,7,25,20,0.8
20241031,7,25,19,0.76
20241101,7,25,20,0.8
20241102,7,25,19,0.76
20241103,7,25,18,0.72
20241104,7,25,22,0.88
20241105,7,25,22,0.88
20241106,7,25,19,0.76
20241107,7,25,20,0.8
20241108,7,25,19,0.76
20241109,7,25,20,0.8
20241110,7,25,17,0.68
20241111,7,25,20,0.8
20241112,7,25,18,0.72
20241113,7,25,22,0.88
20241114,7,25,20,0.8
20241115,7,25,18,0.72
20241116,7,25,18,0.72
20241117,7,25,17,0.68
20241118,7,25,18,0.72
20241119,7,25,19,0.76
20241120,7,25,17,0.68
20241121,7,25,17,0.68
20241122,7,25,17,0.68
20241123,7,25,17,0.68
20241124,7,25,16,0.64
20241125,7,25,17,0.68
20241126,7,25,17,0.68
20241127,7,25,21,0.84
20241128,7,25,17,0.68
20241129,7,25,18,0.72
20241130,7,25,17,0.68
20241201,7,25,18,0.72
20241202,7,25,20,0.8
20241203,7,25,21,0.84
20241204,7,25,19,0.76
20241205,7,25,20,0.8
20241206,7,25,19,0.76
20241207,7,25,17,0.68
20241208,7,25,18,0.72
20241209,7,25,22,0.88
20241210,7,25,23,0.92
20241211,7,25,21,0.84
20241212,7,25,21,0.84
20241213,7,25,18,0.72
20241214,7,25,16,0.64
20241215,7,25,18,0.72
20241216,7,25,21,0.84
20241217,7,25,17,0.68
20241218,7,25,17,0.68
20241219,7,25,18,0.72
20241220,7,25,20,0.8
20241221,7,25,14,0.56
20241222,7,25,16,0.64
20241223,7,25,16,0.64
20241224,7,25,17,0.68
20241225,7,25,19,0.76
20241226,7,25,19,0.76
20241227,7,25,18,0.72
20241228,7,25,18,0.72
20241229,7,25,15,0.6
20241230,7,25,18,0.72
20241231,7,25,22,0.88
20250101,7,25,21,0.84
20250102,7,25,19,0.76
20250103,7,25,21,0.84
20250104,7,25,16,0.64
20250105,7,25,20,0.8
20250106,7,25,19,0.76
20250107,7,25,21,0.84
20250108,7,25,21,0.84
20250109,7,25,21,0.84
20250110,7,25,23,0.92
20250111,7,25,20,0.8
20250112,7,25,17,0.68
20250113,7,25,20,0.8
20250114,7,25,20,0.8
20250115,7,25,19,0.76
20250116,7,25,18,0.72
20250117,7,25,20,0.8
20250118,7,25,16,0.64
20250119,7,25,17,0.68
20250120,7,25,19,0.76
20250121,7,25,18,0.72
20250122,7,25,19,0.76
20250123,7,25,18,0.72
20250124,7,25,18,0.72
20250125,7,25,14,0.56
20250126,7,25,17,0.68
20250127,7,25,17,0.68
20250128,7,25,17,0.68
20250129,7,25,21,0.84
20250130,7,25,17,0.68
20250131,7,25,21,0.84
20250201,7,25,17,0.68
20250202,7,25,17,0.68
20250203,7,25,20,0.8
20250204,7,25,19,0.76
20250205,7,25,20,0.8
20250206,7,25,21,0.84
20250207,7,25,21,0.84
20250208,7,25,17,0.68
20250209,7,25,18,0.72
20250210,7,25,23,0.92
20250211,7,25,20,0.8
20250212,7,25,19,0.76
20250213,7,25,22,0.88
20250214,7,25,21,0.84
20250215,7,25,16,0.64
20250216,7,25,17,0.68
20250217,7,25,19,0.76
20250218,7,25,21,0.84
20250219,7,25,18,0.72
20250220,7,25,16,0.64
20250221,7,25,18,0.72
20250222,7,25,15,0.6
20250223,7,25,16,0.64
20250224,7,25,19,0.76
20250225,7,25,21,0.84
20250226,7,25,20,0.8
20250227,7,25,19,0.76
20250228,7,25,18,0.72
20250301,7,25,15,0.6
20250302,7,25,15,0.6
20250303,7,25,22,0.88
20250304,7,25,20,0.8
20250305,7,25,22,0.88
20250306,7,25,24,0.96
20250307,7,25,24,0.96
20250308,7,25,16,0.64
20250309,7,25,17,0.68
